lambda,x_opt,cov_matrix,solution_covariance,objective_covariance,sensitivity_norm,P_matrix,P_flattened
0.5346007512892753,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-2.220446049250313e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728536,2.220446049250313e-12,[[nan]],[nan]
0.5348981529758705,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728527,1.1102230246251565e-12,[[nan]],[nan]
0.5354347898300031,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728525,0.0,[[nan]],[nan]
0.5360680359476373,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[2.220446049250313e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728532,2.220446049250313e-12,[[1.4901161193847656e-06]],[1.4901161193847656e-06]
0.5362004131113752,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728519,1.1102230246251565e-12,[[nan]],[nan]
0.5364879237522507,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728525,1.1102230246251565e-12,[[1.0536712127723508e-06]],[1.0536712127723508e-06]
0.5365680135770893,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.001169924946772853,1.1102230246251565e-12,[[1.0536712127723508e-06]],[1.0536712127723508e-06]
0.5366150935294522,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.001169924946772854,0.0,[[nan]],[nan]
0.5371726483268185,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728525,1.1102230246251565e-12,[[1.0536712127723508e-06]],[1.0536712127723508e-06]
0.53721888369434,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.001169924946772852,0.0,[[nan]],[nan]
0.5374375733539766,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[2.220446049250313e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728536,2.220446049250313e-12,[[1.4901161193847656e-06]],[1.4901161193847656e-06]
0.5375076625372045,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.001169924946772854,0.0,[[nan]],[nan]
0.5383447993330133,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728527,0.0,[[nan]],[nan]
0.5389417662641869,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728532,0.0,[[nan]],[nan]
0.5391682923569977,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-2.220446049250313e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728525,2.220446049250313e-12,[[nan]],[nan]
0.5394377586643895,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728536,0.0,[[nan]],[nan]
0.5395274352616787,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728523,1.1102230246251565e-12,[[1.0536712127723508e-06]],[1.0536712127723508e-06]
0.540476692170755,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728523,1.1102230246251565e-12,[[1.0536712127723508e-06]],[1.0536712127723508e-06]
0.5408566369449512,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728523,1.1102230246251565e-12,[[nan]],[nan]
0.5417385716632284,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728536,1.1102230246251565e-12,[[nan]],[nan]
0.5420790349507192,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728536,0.0,[[nan]],[nan]
0.542364402302205,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728543,0.0,[[nan]],[nan]
0.5425440710475263,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728525,1.1102230246251565e-12,[[nan]],[nan]
0.5429417057724074,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[2.220446049250313e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728527,2.220446049250313e-12,[[1.4901161193847656e-06]],[1.4901161193847656e-06]
0.543309176235957,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-2.220446049250313e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.001169924946772854,2.220446049250313e-12,[[nan]],[nan]
0.5433514174237577,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728523,1.1102230246251565e-12,[[nan]],[nan]
0.5434955950798607,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728532,0.0,[[nan]],[nan]
0.5440980914823108,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-2.220446049250313e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.001169924946772854,2.220446049250313e-12,[[nan]],[nan]
0.5445484020413396,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-2.220446049250313e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728547,2.220446049250313e-12,[[nan]],[nan]
0.5448500336894607,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.001169924946772854,1.1102230246251565e-12,[[nan]],[nan]
0.5449829395784974,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728527,0.0,[[nan]],[nan]
0.5452049012226401,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[0.0]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728525,0.0,[[nan]],[nan]
0.5456756940810478,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728523,1.1102230246251565e-12,[[nan]],[nan]
0.5457982857394634,"[1.0, 0.8, 0.2, 0.5, 1.0, 5.0, 0.3]",[[-1.1102230246251565e-12]],"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 1.2974685941135062e-32, 3.2436714852837655e-33, 0.0, 0.0, 0.0, -6.487342970567531e-33], [0.0, 3.2436714852837655e-33, 8.109178713209414e-34, 0.0, 0.0, 0.0, -1.6218357426418827e-33], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.487342970567531e-33, -1.6218357426418827e-33, 0.0, 0.0, 0.0, 3.2436714852837655e-33]]",0.0011699249467728523,1.1102230246251565e-12,[[nan]],[nan]
