lambda,x_opt,f_opt,hessian,local_cov
0.2938587717543509,-1.1184236847369475,0.9337760730781884,-9.000000000369823,0.0044750638988710215
0.2940588117623525,-1.1178235647129426,0.9341470214426961,-8.99999999970369,0.007184448197200055
0.29425885177035405,-1.1172234446889378,0.9345176096631609,-8.999999999925734,0.008547131096372023
0.29445889177835566,-1.1166233246649329,0.9348878377395823,-9.000000000147779,0.006694236669542188
0.29465893178635727,-1.1160232046409282,0.9352577056719606,-9.000000000147779,0.0069567301976385925
0.2948589717943589,-1.1154230846169235,0.9356272134602956,-9.000000000147779,0.0065112797271279724
0.2950590118023605,-1.1148229645929186,0.9359963611045874,-8.999999999925734,0.006852803798988823
0.29525905181036205,-1.1142228445689137,0.9363651486048359,-8.999999999814712,0.008800010626929469
0.29545909181836366,-1.1136227245449088,0.9367335759610413,-9.000000000036756,0.008702324492494168
0.2956591318263653,-1.1130226045209042,0.9371016431732038,-9.000000000480846,0.006212878793550472
0.2958591718343669,-1.1124224844968995,0.9374693502413226,-9.000000000258801,0.00803783996917257
0.2960592118423685,-1.1118223644728946,0.9378366971653984,-8.999999999925734,0.0066436624422758035
0.29625925185037005,-1.1112222444488897,0.9382036839454307,-8.99999999970369,0.008430435804394553
0.29645929185837167,-1.1106221244248848,0.9385703105814203,-9.000000000480846,0.006497795082637011
0.2966593318663733,-1.1100220044008802,0.9389365770733664,-9.000000000258801,0.0060267821621875295
0.2968593718743749,-1.1094218843768755,0.9393024834212692,-9.000000000258801,0.00701960641232491
0.2970594118823765,-1.1088217643528706,0.939668029625129,-9.000000000036756,0.0065758319799371365
0.29725945189037806,-1.1082216443288657,0.9400332156849454,-8.999999999925734,0.007813282860807413
0.29745949189837967,-1.1076215243048608,0.9403980416007187,-9.000000000147779,0.006491676901514965
0.2976595319063813,-1.1070214042808562,0.9407625073724488,-9.000000000258801,0.007210598736972578
0.2978595719143829,-1.1064212842568515,0.9411266130001356,-9.000000000147779,0.007861166009009858
0.2980596119223845,-1.1058211642328466,0.9414903584837793,-8.999999999925734,0.006191025317328086
0.29825965193038606,-1.1052210442088417,0.9418537438233796,-9.000000000036756,0.00719765969821329
0.2984596919383877,-1.1046209241848368,0.9422167690189369,-9.000000000369823,0.006824209490194329
0.2986597319463893,-1.1040208041608321,0.9425794340704511,-9.000000000591868,0.008159883487349865
0.2988597719543909,-1.1034206841368275,0.9429417389779217,-9.000000000258801,0.007695998474641781
0.29905981196239245,-1.1028205641128228,0.9433036837413491,-8.99999999970369,0.009415544276327284
0.29925985197039406,-1.1022204440888177,0.9436652683607335,-8.999999999592667,0.006198927517417273
0.2994598919783957,-1.1016203240648128,0.9440264928360748,-9.000000000147779,0.006262386161585433
0.2996599319863973,-1.1010202040408081,0.9443873571673729,-9.000000000369823,0.00637325463069276
0.2998599719943989,-1.1004200840168035,0.9447478613546274,-9.000000000036756,0.0059273054179385855
0.30006001200240046,-1.0998199639927988,0.9451080053978387,-8.999999999481645,0.0076575980152774085
0.30026005201040207,-1.0992198439687937,0.9454677892970071,-8.999999999814712,0.007546337636779505
0.3004600920184037,-1.0986197239447888,0.9458272130521324,-9.000000000147779,0.009310181139818102
0.3006601320264053,-1.0980196039207841,0.9461862766632143,-9.000000000036756,0.007224967666377141
0.3008601720344069,-1.0974194838967795,0.946544980130253,-9.000000000369823,0.007022641362924994
0.30106021204240846,-1.0968193638727748,0.9469033234532482,-8.999999999925734,0.005823145276784486
0.30126025205041007,-1.0962192438487697,0.9472613066322005,-8.999999999925734,0.007981090643407816
0.3014602920584117,-1.0956191238247648,0.9476189296671096,-8.999999999814712,0.009244552926234672
0.3016603320664133,-1.0950190038007601,0.9479761925579757,-9.000000000480846,0.005649596863858942
0.3018603720744149,-1.0944188837767554,0.9483330953047981,-9.000000000036756,0.009494158758658595
0.30206041208241646,-1.0938187637527508,0.9486896379075774,-8.999999999925734,0.009947625605208281
0.3022604520904181,-1.0932186437287457,0.9490458203663137,-8.999999999925734,0.007549838737734685
0.3024604920984197,-1.0926185237047408,0.9494016426810066,-8.99999999970369,0.007151578859957636
0.3026605321064213,-1.092018403680736,0.9497571048516568,-9.000000000369823,0.005877311062535928
0.3028605721144229,-1.0914182836567314,0.950112206878263,-8.999999999925734,0.006896783864872708
0.30306061212242447,-1.0908181636327268,0.9504669487608262,-8.999999999592667,0.00827793969637784
0.3032606521304261,-1.0902180436087217,0.9508213304993465,-8.999999999925734,0.006713215890926052
0.3034606921384277,-1.0896179235847168,0.9511753520938235,-9.000000000258801,0.0073123409795225495
0.3036607321464293,-1.089017803560712,0.9515290135442573,-9.000000000147779,0.006804825070622218
0.3038607721544309,-1.0884176835367074,0.9518823148506478,-9.000000000369823,0.006414789368055359
0.30406081216243247,-1.0878175635127028,0.9522352560129949,-8.999999999814712,0.005891719376233806
0.3042608521704341,-1.0872174434886976,0.952587837031299,-8.99999999970369,0.0080770833334819
0.3044608921784357,-1.0866173234646928,0.9529400579055599,-9.000000000036756,0.00552318772055272
0.3046609321864373,-1.086017203440688,0.9532919186357778,-9.000000000147779,0.006666148355624022
0.30486097219443886,-1.0854170834166834,0.9536434192219521,-9.000000000147779,0.006959778440260073
0.3050610122024405,-1.0848169633926787,0.9539945596640831,-8.99999999970369,0.0072574561770094356
0.3052610522104421,-1.0842168433686736,0.9543453399621713,-8.999999999814712,0.006822856089509379
0.3054610922184437,-1.0836167233446687,0.954695760116216,-9.000000000036756,0.006301215275864411
0.3056611322264453,-1.083016603320664,0.9550458201262179,-9.000000000258801,0.007684586843574173
0.30586117223444687,-1.0824164832966594,0.955395519992176,-8.999999999814712,0.007897532608984138
0.3060612122424485,-1.0818163632726547,0.9557448597140912,-8.999999999925734,0.005924170025900432
0.3062612522504501,-1.0812162432486496,0.9560938392919631,-8.999999999814712,0.007534812837052836
0.3064612922584517,-1.0806161232246447,0.956442458725792,-9.000000000369823,0.007721212993475595
0.3066613322664533,-1.08001600320064,0.9567907180155777,-9.000000000258801,0.010576686831075639
0.30686137227445487,-1.0794158831766354,0.9571386171613199,-9.000000000147779,0.0089443039995754
0.3070614122824565,-1.0788157631526307,0.9574861561630189,-8.99999999970369,0.008736791689921157
0.3072614522904581,-1.0782156431286256,0.9578333350206749,-9.000000000036756,0.006844864875255345
0.3074614922984597,-1.0776155231046207,0.9581801537342876,-9.000000000036756,0.006994216573166896
0.3076615323064613,-1.077015403080616,0.9585266123038572,-9.000000000147779,0.006560574392760332
0.3078615723144629,-1.0764152830566114,0.9588727107293833,-8.999999999925734,0.007546667996084006
0.3080616123224645,-1.0758151630326067,0.9592184490108662,-8.999999999592667,0.006682359105016341
0.3082616523304661,-1.0752150430086016,0.9595638271483062,-8.99999999970369,0.008520409458782954
0.3084616923384677,-1.0746149229845967,0.9599088451417028,-8.999999999814712,0.005300126666302504
0.3086617323464693,-1.074014802960592,0.9602535029910565,-9.000000000369823,0.00880611029293363
0.3088617723544709,-1.0734146829365874,0.9605978006963665,-8.999999999925734,0.00797672807674083
0.3090618123624725,-1.0728145629125827,0.9609417382576333,-8.999999999370623,0.007114388358828735
0.3092618523704741,-1.0722144428885776,0.9612853156748573,-8.99999999970369,0.00542683705026489
0.3094618923784757,-1.0716143228645727,0.9616285329480379,-8.999999999925734,0.0070898613724987855
0.3096619323864773,-1.071014202840568,0.9619713900771755,-9.000000000147779,0.00640798954548388
0.3098619723944789,-1.0704140828165634,0.9623138870622694,-8.999999999814712,0.008572395771892925
0.3100620124024805,-1.0698139627925587,0.9626560239033202,-8.999999999481645,0.007038837201484048
0.3102620524104821,-1.0692138427685536,0.9629978006003281,-8.99999999970369,0.007986091911176718
0.3104620924184837,-1.0686137227445487,0.9633392171532926,-9.000000000036756,0.007566499199505933
0.31066213242648527,-1.068013602720544,0.9636802735622141,-9.000000000591868,0.006100409176898609
0.3108621724344869,-1.0674134826965394,0.9640209698270921,-9.000000000147779,0.00796971948300564
0.3110622124424885,-1.0668133626725347,0.9643613059479269,-8.999999999925734,0.00729491261737961
0.3112622524504901,-1.0662132426485296,0.9647012819247185,-8.999999999592667,0.008456343971735742
0.3114622924584917,-1.0656131226245247,0.9650408977574672,-9.000000000147779,0.007778421358978076
0.3116623324664933,-1.06501300260052,0.9653801534461723,-9.000000000147779,0.005758832606592189
0.3118623724744949,-1.0644128825765153,0.9657190489908345,-9.000000000258801,0.007405980634587835
0.3120624124824965,-1.0638127625525107,0.9660575843914532,-8.99999999970369,0.006987772429058641
0.3122624524904981,-1.0632126425285056,0.9663957596480288,-8.999999999814712,0.006440498437725981
0.3124624924984997,-1.0626125225045007,0.9667335747605612,-8.999999999925734,0.006884990419392475
0.3126625325065013,-1.062012402480496,0.9670710297290503,-9.000000000036756,0.00937414107925699
0.3128625725145029,-1.0614122824564913,0.9674081245534965,-9.000000000147779,0.007943986215528786
0.3130626125225045,-1.0608121624324867,0.9677448592338991,-8.999999999481645,0.006812783463346668
0.3132626525305061,-1.0602120424084815,0.9680812337702589,-9.000000000258801,0.0068952093027833125
0.3134626925385077,-1.0596119223844767,0.9684172481625752,-9.000000000369823,0.004577182152569357
0.3136627325465093,-1.059011802360472,0.9687529024108483,-9.000000000369823,0.007616621362845638
0.3138627725545109,-1.0584116823364673,0.9690881965150782,-8.999999999925734,0.0055860521255608015
0.3140628125625125,-1.0578115623124626,0.9694231304752648,-8.99999999970369,0.008997987843689827
0.3142628525705141,-1.0572114422884575,0.9697577042914085,-9.000000000036756,0.006017704453442832
0.31446289257851573,-1.0566113222644526,0.9700919179635087,-8.999999999925734,0.007081959676748627
0.3146629325865173,-1.056011202240448,0.9704257714915658,-9.000000000147779,0.009513065029129332
0.3148629725945189,-1.0554110822164433,0.9707592648755796,-8.999999999925734,0.0100788951034277
0.3150630126025205,-1.0548109621924386,0.9710923981155501,-8.99999999970369,0.007439815278464782
0.3152630526105221,-1.0542108421684335,0.9714251712114779,-9.000000000147779,0.007079026727497834
0.31546309261852373,-1.0536107221444286,0.9717575841633619,-8.999999999925734,0.006030823319587852
0.3156631326265253,-1.053010602120424,0.9720896369712031,-9.000000000369823,0.004851791965719703
0.3158631726345269,-1.0524104820964193,0.9724213296350008,-8.999999999925734,0.008732362192391074
0.3160632126425285,-1.0518103620724146,0.9727526621547553,-8.99999999970369,0.004109046428384389
0.3162632526505301,-1.0512102420484095,0.9730836345304668,-8.99999999970369,0.005958421805250951
0.3164632926585317,-1.050610122024405,0.973414246762135,-9.000000000369823,0.004966142471539902
0.3166633326665333,-1.0500100020004,0.9737444988497601,-9.000000000591868,0.007682593844955264
0.3168633726745349,-1.0494098819763953,0.9740743907933416,-8.999999999814712,0.006779846032907754
0.3170634126825365,-1.0488097619523906,0.9744039225928801,-8.99999999970369,0.006638720432656875
0.31726345269053813,-1.0482096419283855,0.9747330942483756,-8.999999999814712,0.007658803665228862
0.3174634926985397,-1.047609521904381,0.9750619057598278,-9.000000000369823,0.006965481565318166
0.3176635327065413,-1.047009401880376,0.9753903571272367,-9.000000000147779,0.006528132252975629
0.3178635727145429,-1.0464092818563713,0.9757184483506023,-8.999999999925734,0.009201647475862895
0.3180636127225445,-1.0458091618323666,0.9760461794299247,-8.999999999814712,0.007543495920420404
0.31826365273054613,-1.0452090418083615,0.9763735503652041,-8.999999999925734,0.005526046047200245
0.3184636927385477,-1.044608921784357,0.9767005611564401,-9.000000000147779,0.006905442815892942
0.3186637327465493,-1.044008801760352,0.9770272118036331,-9.000000000369823,0.006821143349295417
0.3188637727545509,-1.0434086817363473,0.9773535023067825,-8.999999999814712,0.008493121056654939
0.3190638127625525,-1.0428085617123426,0.9776794326658889,-8.9999999992596,0.008003400442636388
0.31926385277055414,-1.0422084416883375,0.9780050028809524,-9.000000000147779,0.007914655214087081
0.3194638927785557,-1.041608321664333,0.9783302129519722,-8.999999999925734,0.007596923789207885
0.3196639327865573,-1.041008201640328,0.9786550628789492,-9.000000000480846,0.008863460090320876
0.3198639727945589,-1.0404080816163233,0.9789795526618827,-9.000000000258801,0.007760390852040938
0.3200640128025605,-1.0398079615923186,0.979303682300773,-8.999999999925734,0.007415152554587386
0.32026405281056214,-1.0392078415683135,0.9796274517956202,-8.999999999592667,0.008069509817265555
0.3204640928185637,-1.038607721544309,0.9799508611464242,-9.000000000147779,0.007895093480403789
0.3206641328265653,-1.038007601520304,0.980273910353185,-9.000000000369823,0.006068699275238507
0.3208641728345669,-1.0374074814962992,0.9805965994159025,-9.000000000147779,0.009539828034974822
0.32106421284256853,-1.0368073614722946,0.9809189283345767,-8.999999999925734,0.006595877613677953
0.32126425285057014,-1.0362072414482895,0.9812408971092079,-8.999999999925734,0.005483723495491915
0.3214642928585717,-1.035607121424285,0.9815625057397956,-9.000000000147779,0.006315399870082146
0.3216643328665733,-1.03500700140028,0.9818837542263406,-9.000000000480846,0.007676783704774362
0.3218643728745749,-1.0344068813762752,0.9822046425688418,-8.999999999814712,0.007945114738841179
0.32206441288257653,-1.0338067613522706,0.9825251707673,-8.999999999481645,0.008487756671554098
0.3222644528905781,-1.033206641328266,0.9828453388217151,-8.999999999814712,0.005076315533681002
0.3224644928985797,-1.032606521304261,0.983165146732087,-9.000000000258801,0.007226756545036803
0.3226645329065813,-1.032006401280256,0.9834845944984156,-9.000000000258801,0.009452043207726406
0.3228645729145829,-1.0314062812562512,0.983803682120701,-9.000000000036756,0.006815358208217898
0.32306461292258454,-1.0308061612322466,0.984122409598943,-8.999999999592667,0.006201185869382679
0.3232646529305861,-1.0302060412082419,0.9844407769331422,-9.000000000147779,0.008155019416004662
0.3234646929385877,-1.029605921184237,0.9847587841232979,-9.000000000036756,0.005401355540203286
0.3236647329465893,-1.0290058011602319,0.9850764311694105,-8.999999999925734,0.008119123746428957
0.32386477295459093,-1.0284056811362272,0.9853937180714798,-8.999999999925734,0.008851584928855273
0.32406481296259254,-1.0278055611122225,0.9857106448295061,-9.000000000147779,0.006501656699252927
0.3242648529705941,-1.0272054410882179,0.9860272114434889,-8.999999999925734,0.010254732595821324
0.3244648929785957,-1.026605321064213,0.9863434179134285,-8.999999999925734,0.008847788886472807
0.3246649329865973,-1.0260052010402079,0.9866592642393253,-9.000000000147779,0.005369097140938845
0.32486497299459893,-1.0254050810162032,0.9869747504211785,-9.000000000147779,0.006396221367081327
0.32506501300260054,-1.0248049609921985,0.9872898764589884,-8.999999999370623,0.005615447345260472
0.3252650530106021,-1.0242048409681939,0.9876046423527555,-8.999999999925734,0.00597867034916136
0.3254650930186037,-1.023604720944189,0.9879190481024791,-9.000000000147779,0.006965045279364684
0.3256651330266053,-1.0230046009201839,0.9882330937081596,-9.000000000369823,0.010575542360242718
0.32586517303460694,-1.0224044808961792,0.9885467791697968,-8.999999999925734,0.008582666799285698
0.32606521304260855,-1.0218043608721745,0.9888601044873906,-8.999999999481645,0.006128169989864574
0.3262652530506101,-1.0212042408481699,0.9891730696609415,-8.999999999814712,0.0066991591217757645
0.3264652930586117,-1.020604120824165,0.9894856746904492,-9.000000000147779,0.009692790429424341
0.32666533306661333,-1.0200040008001598,0.9897979195759137,-9.000000000258801,0.00479363404221061
0.32686537307461494,-1.0194038807761552,0.9901098043173349,-8.999999999925734,0.008582412688005605
0.32706541308261655,-1.0188037607521505,0.9904213289147127,-8.999999999592667,0.006343574041964788
0.3272654530906181,-1.0182036407281458,0.9907324933680475,-9.000000000036756,0.006235921049969969
0.3274654930986197,-1.017603520704141,0.9910432976773391,-9.000000000258801,0.0068635429678508665
0.32766553310662133,-1.0170034006801358,0.9913537418425874,-8.999999999925734,0.005409449669958663
0.32786557311462294,-1.0164032806561312,0.9916638258637924,-8.999999999814712,0.0066320571892707295
0.3280656131226245,-1.0158031606321265,0.9919735497409542,-8.999999999814712,0.006959984749015023
0.3282656531306261,-1.0152030406081218,0.992282913474073,-8.999999999925734,0.0091571398339574
0.3284656931386277,-1.014602920584117,0.9925919170631485,-9.000000000036756,0.008375316208368157
0.32866573314662934,-1.0140028005601118,0.9929005605081811,-9.000000000591868,0.00654080586267515
0.32886577315463095,-1.0134026805361072,0.99320884380917,-9.000000000036756,0.006985661473164432
0.3290658131626325,-1.0128025605121025,0.9935167669661156,-8.99999999970369,0.007180986533203096
0.3292658531706341,-1.0122024404880978,0.9938243299790184,-8.999999999814712,0.006813391673042491
0.3294658931786357,-1.011602320464093,0.9941315328478777,-8.999999999814712,0.007859473001979074
0.32966593318663734,-1.0110022004400878,0.9944383755726942,-9.000000000369823,0.00875675201731725
0.32986597319463895,-1.0104020804160831,0.994744858153467,-8.999999999925734,0.0056428136077658776
0.3300660132026405,-1.0098019603920785,0.9950509805901967,-8.999999999592667,0.009691870401127652
0.3302660532106421,-1.0092018403680738,0.9953567428828834,-9.000000000147779,0.006926295071166387
0.33046609321864373,-1.008601720344069,0.9956621450315267,-9.000000000036756,0.007055829411282937
0.33066613322664534,-1.0080016003200638,0.9959671870361271,-9.000000000258801,0.007467417243167599
0.33086617323464695,-1.0074014802960591,0.9962718688966841,-9.000000000147779,0.006131667035569976
0.3310662132426485,-1.0068013602720545,0.9965761906131974,-8.999999999481645,0.006733905543220898
0.3312662532506501,-1.0062012402480498,0.9968801521856682,-8.999999999925734,0.008724742699087091
0.33146629325865173,-1.005601120224045,0.9971837536140955,-9.000000000147779,0.004864508944877923
0.33166633326665335,-1.0050010002000398,0.9974869948984798,-9.000000000480846,0.008267943558771267
0.33186637327465496,-1.0044008801760351,0.9977898760388206,-9.000000000147779,0.007530401340797477
0.3320664132826565,-1.0038007601520305,0.9980923970351181,-8.999999999925734,0.008384722153926667
0.3322664532906581,-1.0032006401280258,0.9983945578873726,-8.999999999925734,0.006259145618887944
0.33246649329865974,-1.002600520104021,0.9986963585955839,-9.000000000147779,0.007809115494014932
0.33266653330666135,-1.0020004000800158,0.9989977991597521,-9.000000000147779,0.006387818335404744
0.33286657331466296,-1.0014002800560111,0.9992988795798768,-9.000000000147779,0.005451201109183421
0.3330666133226645,-1.0008001600320064,0.9995995998559581,-8.999999999481645,0.00761622910077644
0.33326665333066613,-1.0002000400080018,0.9998999599879967,-8.999999999814712,0.008530218953545422
0.33346669333866774,-0.9995999199839968,1.0001999599759919,-8.999999999925734,0.005452099682246456
0.33366673334666935,-0.9989997999599918,1.000499599819944,-8.999999999925734,0.006512438766925855
0.3338667733546709,-0.9983996799359871,1.0007988795198526,-8.999999999481645,0.007683186268680325
0.3340668133626725,-0.9977995599119824,1.0010977990757184,-9.000000000147779,0.007322063660735388
0.33426685337067413,-0.9971994398879778,1.0013963584875407,-9.000000000147779,0.006404134970499632
0.33446689337867574,-0.9965993198639728,1.0016945577553198,-8.999999999925734,0.006311483650573114
0.33466693338667736,-0.9959991998399678,1.0019923968790558,-8.999999999925734,0.007594039639292202
0.3348669733946789,-0.9953990798159631,1.0022898758587484,-8.999999999925734,0.006828305601203715
0.3350670134026805,-0.9947989597919584,1.002586994694398,-8.999999999925734,0.006792348597275619
0.33526705341068214,-0.9941988397679538,1.0028837533860042,-9.000000000147779,0.004541873306824043
0.33546709341868375,-0.9935987197439488,1.0031801519335675,-9.000000000369823,0.007995698075303133
0.33566713342668536,-0.9929985997199438,1.0034761903370872,-9.000000000147779,0.008583025061171234
0.3358671734346869,-0.9923984796959391,1.0037718685965638,-8.99999999970369,0.006311145943630445
0.33606721344268853,-0.9917983596719344,1.0040671867119972,-8.999999999925734,0.007094218567819121
0.33626725345069014,-0.9911982396479297,1.0043621446833875,-8.999999999925734,0.007259327612324553
0.33646729345869175,-0.9905981196239247,1.0046567425107344,-8.99999999970369,0.006998093039811056
0.33666733346669336,-0.9899979995999197,1.0049509801940384,-8.99999999970369,0.006091221117572755
0.3368673734746949,-0.9893978795759151,1.0052448577332989,-8.99999999970369,0.006262553153574831
0.33706741348269653,-0.9887977595519104,1.0055383751285163,-8.999999999925734,0.006358866711691321
0.33726745349069814,-0.9881976395279057,1.0058315323796907,-9.000000000147779,0.009257744647555589
0.33746749349869976,-0.9875975195039007,1.0061243294868216,-8.999999999925734,0.009824711000370363
0.33766753350670137,-0.9869973994798957,1.0064167664499093,-8.999999999925734,0.006793768521405113
0.3378675735147029,-0.9863972794558911,1.006708843268954,-8.999999999925734,0.007864001447060457
0.33806761352270454,-0.9857971594318864,1.007000559943955,-8.99999999970369,0.006604373698369097
0.33826765353070615,-0.9851970394078817,1.0072919164749132,-8.999999999925734,0.008777217123303906
0.33846769353870776,-0.9845969193838767,1.007582912861828,-8.99999999970369,0.006764585262797486
0.3386677335467093,-0.983996799359872,1.0078735491047,-8.999999999925734,0.006453775077517065
0.3388677735547109,-0.983396679335867,1.0081638252035283,-8.99999999970369,0.005426973756585845
0.33906781356271254,-0.9827965593118624,1.0084537411583137,-8.999999999925734,0.007979508074417356
0.33926785357071415,-0.9821964392878577,1.0087432969690557,-9.000000000147779,0.007594424359190087
0.33946789357871576,-0.9815963192638527,1.0090324926357548,-9.000000000369823,0.006610718372212274
0.3396679335867173,-0.980996199239848,1.0093213281584101,-9.000000000147779,0.00908300685742359
0.33986797359471893,-0.980396079215843,1.0096098035370227,-8.999999999925734,0.008114737628127361
0.34006801360272054,-0.9797959591918384,1.009897918771592,-9.000000000369823,0.005209832081834565
0.34026805361072215,-0.9791958391678337,1.010185673862118,-9.000000000147779,0.0068172922693032715
0.34046809361872377,-0.9785957191438287,1.0104730688086008,-9.000000000147779,0.007212375232028822
0.3406681336267253,-0.977995599119824,1.01076010361104,-8.999999999481645,0.006963691330747279
0.34086817363472693,-0.977395479095819,1.0110467782694366,-8.99999999970369,0.005847695973363186
0.34106821364272855,-0.9767953590718144,1.0113330927837898,-9.000000000147779,0.006581705891377503
0.34126825365073016,-0.9761952390478097,1.0116190471540998,-9.000000000147779,0.008061899182952758
0.34146829365873177,-0.9755951190238047,1.0119046413803665,-9.000000000147779,0.00987296263614782
0.3416683336667333,-0.9749949989998,1.01218987546259,-8.999999999925734,0.005922607884167545
0.34186837367473494,-0.974394878975795,1.0124747494007704,-9.000000000147779,0.009153185286039029
0.34206841368273655,-0.9737947589517904,1.0127592631949074,-8.999999999925734,0.007310590746699186
0.34226845369073816,-0.9731946389277857,1.0130434168450013,-8.999999999925734,0.00751073943658946
0.3424684936987398,-0.9725945189037807,1.013327210351052,-8.999999999925734,0.007399362290511649
0.34266853370674133,-0.971994398879776,1.0136106437130594,-8.999999999925734,0.0076743091711261695
0.34286857371474294,-0.971394278855771,1.0138937169310238,-9.000000000147779,0.005131938089087775
0.34306861372274455,-0.9707941588317663,1.0141764300049447,-8.99999999970369,0.006088797743258494
0.34326865373074616,-0.9701940388077617,1.0144587829348226,-9.000000000147779,0.007466851852354106
0.3434686937387478,-0.9695939187837567,1.0147407757206572,-8.999999999925734,0.007620813475481197
0.34366873374674933,-0.968993798759752,1.0150224083624486,-9.000000000147779,0.009413593843982986
0.34386877375475094,-0.968393678735747,1.0153036808601967,-8.999999999481645,0.007966407725444593
0.34406881376275256,-0.9677935587117423,1.0155845932139018,-9.000000000147779,0.00641692206414257
0.34426885377075417,-0.9671934386877377,1.0158651454235637,-8.999999999925734,0.0072176996897832125
0.3444688937787557,-0.966593318663733,1.0161453374891822,-9.000000000147779,0.007527041417397395
0.34466893378675734,-0.965993198639728,1.0164251694107576,-9.000000000147779,0.005505700065630147
0.34486897379475895,-0.965393078615723,1.0167046411882896,-8.99999999970369,0.007990924268347927
0.34506901380276056,-0.9647929585917183,1.0169837528217784,-8.99999999970369,0.0041173701495353906
0.34526905381076217,-0.9641928385677137,1.0172625043112244,-9.000000000369823,0.007790422943298298
0.34546909381876373,-0.963592718543709,1.0175408956566268,-8.99999999970369,0.007198086031919096
0.34566913382676534,-0.962992598519704,1.017818926857986,-8.999999999925734,0.008114299975700444
0.34586917383476695,-0.962392478495699,1.018096597915302,-8.99999999970369,0.008535902527730933
0.34606921384276856,-0.9617923584716943,1.018373908828575,-8.999999999925734,0.007479579064425995
0.3462692538507702,-0.9611922384476896,1.0186508595978048,-8.999999999925734,0.008220688252913166
0.34646929385877173,-0.960592118423685,1.018927450222991,-8.999999999925734,0.00967938976927053
0.34666933386677334,-0.95999199839968,1.0192036807041345,-9.000000000147779,0.006313860176868536
0.34686937387477496,-0.959391878375675,1.0194795510412344,-8.999999999925734,0.009207822515545827
0.34706941388277657,-0.9587917583516703,1.0197550612342914,-9.000000000147779,0.00913439627113028
0.3472694538907782,-0.9581916383276656,1.0200302112833048,-8.99999999970369,0.005950976411121489
0.34746949389877974,-0.957591518303661,1.0203050011882753,-9.000000000147779,0.006213650232717177
0.34766953390678135,-0.956991398279656,1.0205794309492024,-9.000000000147779,0.005917812921972613
0.34786957391478296,-0.956391278255651,1.0208535005660864,-8.999999999925734,0.008454106726136685
0.34806961392278457,-0.9557911582316463,1.0211272100389273,-9.000000000147779,0.005725371023704986
0.3482696539307862,-0.9551910382076416,1.021400559367725,-9.000000000369823,0.007425756991229663
0.34846969393878774,-0.954590918183637,1.021673548552479,-9.000000000147779,0.006140254674019153
0.34866973394678935,-0.953990798159632,1.0219461775931902,-8.999999999925734,0.008360550125045633
0.34886977395479096,-0.953390678135627,1.022218446489858,-8.999999999925734,0.007734153203993427
0.3490698139627926,-0.9527905581116223,1.0224903552424829,-9.000000000147779,0.008961867186894065
0.3492698539707942,-0.9521904380876176,1.0227619038510642,-9.000000000147779,0.005645511478010198
0.34946989397879574,-0.9515903180636129,1.0230330923156026,-8.999999999925734,0.007416637123243001
0.34966993398679735,-0.9509901980396079,1.0233039206360977,-9.000000000147779,0.004784188281870636
0.34986997399479897,-0.9503900780156029,1.0235743888125495,-8.999999999925734,0.005263881691793013
0.3500700140028006,-0.9497899579915983,1.023844496844958,-8.999999999925734,0.006878030378564578
0.35027005401080213,-0.9491898379675936,1.0241142447333234,-8.99999999970369,0.008628427081877981
0.35047009401880375,-0.9485897179435889,1.0243836324776456,-8.999999999925734,0.00886668804172255
0.35067013402680536,-0.9479895979195839,1.0246526600779249,-9.000000000369823,0.006159816203535376
0.35087017403480697,-0.9473894778955789,1.0249213275341607,-9.000000000147779,0.0060375045797913226
0.3510702140428086,-0.9467893578715743,1.0251896348463532,-8.999999999925734,0.009099150705421262
0.35127025405081014,-0.9461892378475696,1.0254575820145027,-9.000000000147779,0.007522483689279767
0.35147029405881175,-0.9455891178235649,1.0257251690386089,-9.000000000591868,0.007394120206279634
0.35167033406681336,-0.9449889977995599,1.0259923959186716,-9.000000000147779,0.008318255490636143
0.351870374074815,-0.9443888777755549,1.0262592626546914,-8.999999999925734,0.008340845432240533
0.3520704140828166,-0.9437887577515502,1.0265257692466678,-8.99999999970369,0.0067745305514060735
0.35227045409081814,-0.9431886377275456,1.0267919156946013,-9.000000000147779,0.006289934992935324
0.35247049409881975,-0.9425885177035409,1.0270577019984914,-9.000000000369823,0.0064254378456826905
0.35267053410682137,-0.9419883976795359,1.0273231281583382,-8.999999999925734,0.006537141451284678
0.352870574114823,-0.9413882776555309,1.0275881941741418,-8.99999999970369,0.006115429500514511
0.3530706141228246,-0.9407881576315262,1.0278529000459025,-9.000000000369823,0.00983723498052796
0.35327065413082614,-0.9401880376075216,1.0281172457736196,-8.999999999925734,0.0059042928132278655
0.35347069413882776,-0.9395879175835169,1.0283812313572938,-9.000000000369823,0.004950181206280349
0.35367073414682937,-0.9389877975595119,1.0286448567969244,-8.99999999970369,0.007839799417358295
0.353870774154831,-0.9383876775355069,1.028908122092512,-8.99999999970369,0.00838794122746841
0.3540708141628326,-0.9377875575115022,1.0291710272440566,-9.000000000147779,0.007135857155032276
0.35427085417083415,-0.9371874374874976,1.0294335722515577,-8.999999999925734,0.007308867114754186
0.35447089417883576,-0.9365873174634929,1.0296957571150158,-9.000000000369823,0.008684343264552676
0.35467093418683737,-0.9359871974394879,1.0299575818344304,-8.99999999970369,0.00892833719557389
